"Centro Nacional de Control de Energia"
"Programa de Generacion de las Unidades representadas por el Generador de Intermediacion (GI) (Calculo ExPost)(No incluye importacion)					"
"Sistema Interconectado Nacional"
"Reporte diario"
"Fecha: 10/jul/2025"
"Archivo descargado desde el Sistema de Informacion del Mercado (Area Publica) creado el 08/sep/2025 01:20:01 hrs."
"Nota: Los acentos de este reporte se omiten intencionalmente por sistema."
"Datos horarios:"
"Codigo"," Hora"," Potencia Media (MW)"
"IXB2UI5RUSC8ZDZ","2","         25.635"
"IXB2UI5RUSC8ZDZ","3","         29.510"
"IXB2UI5RUSC8ZDZ","4","         30.889"
"IXB2UI5RUSC8ZDZ","5","         14.739"
"IXB2UI5RUSC8ZDZ","6","          7.479"
"IXB2UI5RUSC8ZDZ","7","         10.924"
"IXB2UI5RUSC8ZDZ","8","         21.720"
"IXB2UI5RUSC8ZDZ","9","         21.329"
"IXB2UI5RUSC8ZDZ","10","         23.784"
"IXB2UI5RUSC8ZDZ","11","         32.476"
"IXB2UI5RUSC8ZDZ","12","         41.669"
"IXB2UI5RUSC8ZDZ","13","         45.052"
"IXB2UI5RUSC8ZDZ","14","         45.235"
"IXB2UI5RUSC8ZDZ","15","         45.718"
"IXB2UI5RUSC8ZDZ","16","         45.014"
"IXB2UI5RUSC8ZDZ","17","         44.388"
"IXB2UI5RUSC8ZDZ","18","         38.832"
"IXB2UI5RUSC8ZDZ","19","         34.595"
"IXB2UI5RUSC8ZDZ","20","         36.289"
"IXB2UI5RUSC8ZDZ","21","         32.072"
"IXB2UI5RUSC8ZDZ","22","         31.140"
"IXB2UI5RUSC8ZDZ","23","         44.945"
"IXB2UI5RUSC8ZDZ","24","         38.649"
"IXB2UI9HHP9WJZ2","1","         16.464"
"IXB2UI9HHP9WJZ2","2","          8.595"
"IXB2UI9HHP9WJZ2","3","          6.324"
"IXB2UI9HHP9WJZ2","4","          9.643"
"IXB2UI9HHP9WJZ2","5","          7.035"
"IXB2UI9HHP9WJZ2","6","          5.491"
"IXB2UI9HHP9WJZ2","7","          0.000"
"IXB2UI9HHP9WJZ2","8","          0.000"
"IXB2UI9HHP9WJZ2","9","          2.138"
"IXB2UI9HHP9WJZ2","10","          2.807"
"IXB2UI9HHP9WJZ2","11","          7.446"
"IXB2UI9HHP9WJZ2","12","         12.744"
"IXB2UI9HHP9WJZ2","13","         26.022"
"IXB2UI9HHP9WJZ2","14","         46.666"
"IXB2UI9HHP9WJZ2","15","         35.318"
"IXB2UI9HHP9WJZ2","16","         27.483"
"IXB2UI9HHP9WJZ2","17","         23.233"
"IXB2UI9HHP9WJZ2","18","         29.222"
"IXB2UI9HHP9WJZ2","19","         28.772"
"IXB2UI9HHP9WJZ2","20","         17.161"
"IXB2UI9HHP9WJZ2","21","         20.571"
"IXB2UI9HHP9WJZ2","22","         19.944"
"IXB2UI9HHP9WJZ2","23","         22.970"
"IXB2UI9HHP9WJZ2","24","         25.793"
"IXB2UIC2YJ1TAQG","1","          0.000"
"IXB2UIC2YJ1TAQG","2","          0.000"
"IXB2UIC2YJ1TAQG","3","          0.000"
"IXB2UIC2YJ1TAQG","4","          0.000"
"IXB2UIC2YJ1TAQG","5","          0.000"
"IXB2UIC2YJ1TAQG","6","          0.000"
"IXB2UIC2YJ1TAQG","7","          0.000"
"IXB2UIC2YJ1TAQG","8","          0.000"
"IXB2UIC2YJ1TAQG","9","          0.000"
"IXB2UIC2YJ1TAQG","10","          0.000"
"IXB2UIC2YJ1TAQG","11","          0.000"
"IXB2UIC2YJ1TAQG","12","          0.000"
"IXB2UIC2YJ1TAQG","13","          0.000"
"IXB2UIC2YJ1TAQG","14","          0.000"
"IXB2UIC2YJ1TAQG","15","          0.000"
"IXB2UIC2YJ1TAQG","16","          0.000"
"IXB2UIC2YJ1TAQG","17","          0.000"
"IXB2UIC2YJ1TAQG","18","          0.000"
"IXB2UIC2YJ1TAQG","19","          0.000"
"IXB2UIC2YJ1TAQG","20","          0.000"
"IXB2UIC2YJ1TAQG","21","          0.000"
"IXB2UIC2YJ1TAQG","22","          0.000"
"IXB2UIC2YJ1TAQG","23","          0.000"
"IXB2UIC2YJ1TAQG","24","          0.000"
"IXB2UJ4TYVIEG3F","1","          0.000"
"IXB2UJ4TYVIEG3F","2","          0.000"
"IXB2UJ4TYVIEG3F","3","          0.000"
"IXB2UJ4TYVIEG3F","4","          0.000"
"IXB2UJ4TYVIEG3F","5","          0.000"
"IXB2UJ4TYVIEG3F","6","          0.000"
"IXB2UJ4TYVIEG3F","7","          0.000"
"IXB2UJ4TYVIEG3F","8","          0.000"
"IXB2UJ4TYVIEG3F","9","          0.000"
"IXB2UJ4TYVIEG3F","10","          0.000"
"IXB2UJ4TYVIEG3F","11","          0.000"
"IXB2UJ4TYVIEG3F","12","          0.000"
"IXB2UJ4TYVIEG3F","13","          0.000"
"IXB2UJ4TYVIEG3F","14","          0.000"
"IXB2UJ4TYVIEG3F","15","          0.000"
"IXB2UJ4TYVIEG3F","16","          0.000"
"IXB2UJ4TYVIEG3F","17","          0.000"
"IXB2UJ4TYVIEG3F","18","          0.000"
"IXB2UJ4TYVIEG3F","19","          0.000"
"IXB2UJ4TYVIEG3F","20","          0.000"
"IXB2UJ4TYVIEG3F","21","          0.000"
"IXB2UJ4TYVIEG3F","22","          0.000"
"IXB2UJ4TYVIEG3F","23","          0.000"
"IXB2UJ4TYVIEG3F","24","          0.000"
"IXB2UJ5C1SABX63","1","          0.000"
"IXB2UJ5C1SABX63","2","          0.000"
"IXB2UJ5C1SABX63","3","          0.000"
"IXB2UJ5C1SABX63","4","          0.000"
"IXB2UJ5C1SABX63","5","          0.000"
"IXB2UJ5C1SABX63","6","          0.000"
"IXB2UJ5C1SABX63","7","          0.000"
"IXB2UJ5C1SABX63","8","          0.000"
"IXB2UJ5C1SABX63","9","          0.000"
"IXB2UJ5C1SABX63","10","          0.000"
"IXB2UJ5C1SABX63","11","          0.000"
"IXB2UJ5C1SABX63","12","          0.000"
"IXB2UJ5C1SABX63","13","          0.000"
"IXB2UJ5C1SABX63","14","          0.000"
"IXB2UJ5C1SABX63","15","          0.000"
"IXB2UJ5C1SABX63","16","          0.000"
"IXB2UJ5C1SABX63","17","          0.000"
"IXB2UJ5C1SABX63","18","          0.000"
"IXB2UJ5C1SABX63","19","          0.000"
"IXB2UJ5C1SABX63","20","          0.000"
"IXB2UJ5C1SABX63","21","          0.000"
"IXB2UJ5C1SABX63","22","          0.000"
"IXB2UJ5C1SABX63","23","          0.000"
"IXB2UJ5C1SABX63","24","          0.000"
"IXB2UJNZ4CR4ND8","1","          0.000"
"IXB2UJNZ4CR4ND8","2","          0.000"
"IXB2UJNZ4CR4ND8","3","          0.000"
"IXB2UJNZ4CR4ND8","4","          0.000"
"IXB2UJNZ4CR4ND8","5","          0.000"
"IXB2UJNZ4CR4ND8","6","          0.000"
"IXB2UJNZ4CR4ND8","7","          0.000"
"IXB2UJNZ4CR4ND8","8","          0.000"
"IXB2UJNZ4CR4ND8","9","          0.000"
"IXB2UJNZ4CR4ND8","10","          0.000"
"IXB2UJNZ4CR4ND8","11","          0.000"
"IXB2UJNZ4CR4ND8","12","          0.000"
"IXB2UJNZ4CR4ND8","13","          0.000"
"IXB2UJNZ4CR4ND8","14","          0.000"
"IXB2UJNZ4CR4ND8","15","          0.000"
"IXB2UJNZ4CR4ND8","16","          0.000"
"IXB2UJNZ4CR4ND8","17","          0.000"
"IXB2UJNZ4CR4ND8","18","          0.000"
"IXB2UJNZ4CR4ND8","19","          0.000"
"IXB2UJNZ4CR4ND8","20","          0.000"
"IXB2UJNZ4CR4ND8","21","          0.000"
"IXB2UJNZ4CR4ND8","22","          0.000"
"IXB2UJNZ4CR4ND8","23","          0.000"
"IXB2UJNZ4CR4ND8","24","          0.000"
"IXB2UJOT7SBBDJT","1","          0.000"
"IXB2UJOT7SBBDJT","2","          0.000"
"IXB2UJOT7SBBDJT","3","          0.000"
"IXB2UJOT7SBBDJT","4","          0.000"
"IXB2UJOT7SBBDJT","5","          0.000"
"IXB2UJOT7SBBDJT","6","          0.000"
"IXB2UJOT7SBBDJT","7","          0.000"
"IXB2UJOT7SBBDJT","8","          0.000"
"IXB2UJOT7SBBDJT","9","          0.000"
"IXB2UJOT7SBBDJT","10","          0.000"
"IXB2UJOT7SBBDJT","11","          0.000"
"IXB2UJOT7SBBDJT","12","          0.000"
"IXB2UJOT7SBBDJT","13","          0.000"
"IXB2UJOT7SBBDJT","14","          0.000"
"IXB2UJOT7SBBDJT","15","          0.000"
"IXB2UJOT7SBBDJT","16","          0.000"
"IXB2UJOT7SBBDJT","17","          0.000"
"IXB2UJOT7SBBDJT","18","          0.000"
"IXB2UJOT7SBBDJT","19","          0.000"
"IXB2UJOT7SBBDJT","20","          0.000"
"IXB2UJOT7SBBDJT","21","          0.000"
"IXB2UJOT7SBBDJT","22","          0.000"
"IXB2UJOT7SBBDJT","23","          0.000"
"IXB2UJOT7SBBDJT","24","          0.000"
"IXB2UK1ZQ9SMW02","1","          9.557"
"IXB2UK1ZQ9SMW02","2","         17.944"
"IXB2UK1ZQ9SMW02","3","         16.407"
"IXB2UK1ZQ9SMW02","4","          8.603"
"IXB2UK1ZQ9SMW02","5","          8.609"
"IXB2UK1ZQ9SMW02","6","         11.532"
"IXB2UK1ZQ9SMW02","7","         11.560"
"IXB2UK1ZQ9SMW02","8","          7.525"
"IXB2UK1ZQ9SMW02","9","          9.168"
"IXB2UK1ZQ9SMW02","10","         10.968"
"IXB2UK1ZQ9SMW02","11","         10.444"
"IXB2UK1ZQ9SMW02","12","         13.220"
"IXB2UK1ZQ9SMW02","13","         14.197"
"IXB2UK1ZQ9SMW02","14","         11.975"
"IXB2UK1ZQ9SMW02","15","         11.182"
"IXB2UK1ZQ9SMW02","16","         11.287"
"IXB2UK1ZQ9SMW02","17","          8.878"
"IXB2UK1ZQ9SMW02","18","          9.460"
"IXB2UK1ZQ9SMW02","19","          7.686"
"IXB2UK1ZQ9SMW02","20","          6.021"
"IXB2UK1ZQ9SMW02","21","          4.990"
"IXB2UK1ZQ9SMW02","22","          4.204"
"IXB2UK1ZQ9SMW02","23","          3.627"
"IXB2UK1ZQ9SMW02","24","          3.981"
"IXB2UKA4WKKZOFZ","1","          0.000"
"IXB2UKA4WKKZOFZ","2","          0.000"
"IXB2UKA4WKKZOFZ","3","          0.000"
"IXB2UKA4WKKZOFZ","4","          0.000"
"IXB2UKA4WKKZOFZ","5","          0.000"
"IXB2UKA4WKKZOFZ","6","          0.000"
"IXB2UKA4WKKZOFZ","7","          0.000"
"IXB2UKA4WKKZOFZ","8","          0.000"
"IXB2UKA4WKKZOFZ","9","          0.000"
"IXB2UKA4WKKZOFZ","10","          0.000"
"IXB2UKA4WKKZOFZ","11","          0.000"
"IXB2UKA4WKKZOFZ","12","          0.000"
"IXB2UKA4WKKZOFZ","13","          0.000"
"IXB2UKA4WKKZOFZ","14","          0.000"
"IXB2UKA4WKKZOFZ","15","          0.000"
"IXB2UKA4WKKZOFZ","16","          0.000"
"IXB2UKA4WKKZOFZ","17","          0.000"
"IXB2UKA4WKKZOFZ","18","          0.000"
"IXB2UKA4WKKZOFZ","19","          0.000"
"IXB2UKA4WKKZOFZ","20","          0.000"
"IXB2UKA4WKKZOFZ","21","          0.000"
"IXB2UKA4WKKZOFZ","22","          0.000"
"IXB2UKA4WKKZOFZ","23","          0.000"
"IXB2UKA4WKKZOFZ","24","          0.000"
"IXB2UKRINIMUJTF","1","          0.000"
"IXB2UKRINIMUJTF","2","          0.000"
"IXB2UKRINIMUJTF","3","          0.000"
"IXB2UKRINIMUJTF","4","          0.000"
"IXB2UKRINIMUJTF","5","          0.000"
"IXB2UKRINIMUJTF","6","          0.000"
"IXB2UKRINIMUJTF","7","          0.000"
"IXB2UKRINIMUJTF","8","          0.000"
"IXB2UKRINIMUJTF","9","          0.000"
"IXB2UKRINIMUJTF","10","          0.000"
"IXB2UKRINIMUJTF","11","          0.000"
"IXB2UKRINIMUJTF","12","          0.000"
"IXB2UKRINIMUJTF","13","          0.000"
"IXB2UKRINIMUJTF","14","          0.000"
"IXB2UKRINIMUJTF","15","          0.000"
"IXB2UKRINIMUJTF","16","          0.000"
"IXB2UKRINIMUJTF","17","          0.000"
"IXB2UKRINIMUJTF","18","          0.000"
"IXB2UKRINIMUJTF","19","          0.000"
"IXB2UKRINIMUJTF","20","          0.000"
"IXB2UKRINIMUJTF","21","          0.000"
"IXB2UKRINIMUJTF","22","          0.000"
"IXB2UKRINIMUJTF","23","          0.000"
"IXB2UKRINIMUJTF","24","          0.000"
"IXB2UKSAWD87GLM","1","         33.323"
"IXB2UKSAWD87GLM","2","         25.450"
"IXB2UKSAWD87GLM","3","         22.727"
"IXB2UKSAWD87GLM","4","         18.096"
"IXB2UKSAWD87GLM","5","         22.779"
"IXB2UKSAWD87GLM","6","         16.567"
"IXB2UKSAWD87GLM","7","         23.761"
"IXB2UKSAWD87GLM","8","         27.003"
"IXB2UKSAWD87GLM","9","         33.778"
"IXB2UKSAWD87GLM","10","         42.678"
"IXB2UKSAWD87GLM","11","         42.919"
"IXB2UKSAWD87GLM","12","         43.715"
"IXB2UKSAWD87GLM","13","         49.621"
"IXB2UKSAWD87GLM","14","         48.984"
"IXB2UKSAWD87GLM","15","         41.414"
"IXB2UKSAWD87GLM","16","         44.863"
"IXB2UKSAWD87GLM","17","         41.280"
"IXB2UKSAWD87GLM","18","         39.704"
"IXB2UKSAWD87GLM","19","         30.731"
"IXB2UKSAWD87GLM","20","         30.454"
"IXB2UKSAWD87GLM","21","         33.896"
"IXB2UKSAWD87GLM","22","         32.799"
"IXB2UKSAWD87GLM","23","         26.736"
"IXB2UKSAWD87GLM","24","         22.057"
"IXB2UL13JOGRMQG","1","         41.800"
"IXB2UL13JOGRMQG","2","         41.800"
"IXB2UL13JOGRMQG","3","         41.800"
"IXB2UL13JOGRMQG","4","         41.800"
"IXB2UL13JOGRMQG","5","         41.800"
"IXB2UL13JOGRMQG","6","         41.800"
"IXB2UL13JOGRMQG","7","         41.800"
"IXB2UL13JOGRMQG","8","         41.800"
"IXB2UL13JOGRMQG","9","         41.800"
"IXB2UL13JOGRMQG","10","         41.800"
"IXB2UL13JOGRMQG","11","         41.800"
"IXB2UL13JOGRMQG","12","         41.800"
"IXB2UL13JOGRMQG","13","         41.800"
"IXB2UL13JOGRMQG","14","         41.800"
"IXB2UL13JOGRMQG","15","         41.800"
"IXB2UL13JOGRMQG","16","         41.800"
"IXB2UL13JOGRMQG","17","         41.800"
"IXB2UL13JOGRMQG","18","         41.800"
"IXB2UL13JOGRMQG","19","         41.800"
"IXB2UL13JOGRMQG","20","         41.800"
"IXB2UL13JOGRMQG","21","         41.800"
"IXB2UL13JOGRMQG","22","         41.800"
"IXB2UL13JOGRMQG","23","         41.800"
"IXB2UL13JOGRMQG","24","         41.800"
"IXB2ULG0RFANPKL","1","          0.000"
"IXB2ULG0RFANPKL","2","          0.000"
"IXB2ULG0RFANPKL","3","          0.000"
"IXB2ULG0RFANPKL","4","          0.000"
"IXB2ULG0RFANPKL","5","          0.000"
"IXB2ULG0RFANPKL","6","          0.000"
"IXB2ULG0RFANPKL","7","          0.000"
"IXB2ULG0RFANPKL","8","          0.000"
"IXB2ULG0RFANPKL","9","          0.000"
"IXB2ULG0RFANPKL","10","          0.000"
"IXB2ULG0RFANPKL","11","          0.000"
"IXB2ULG0RFANPKL","12","          0.000"
"IXB2ULG0RFANPKL","13","          0.000"
"IXB2ULG0RFANPKL","14","          0.000"
"IXB2ULG0RFANPKL","15","          0.000"
"IXB2ULG0RFANPKL","16","          0.000"
"IXB2ULG0RFANPKL","17","          0.000"
"IXB2ULG0RFANPKL","18","          0.000"
"IXB2ULG0RFANPKL","19","          0.000"
"IXB2ULG0RFANPKL","20","          0.000"
"IXB2ULG0RFANPKL","21","          0.000"
"IXB2ULG0RFANPKL","22","          0.000"
"IXB2ULG0RFANPKL","23","          0.000"
"IXB2ULG0RFANPKL","24","          0.000"
"IXB2ULIHR2UCFGH","1","         55.971"
"IXB2ULIHR2UCFGH","2","         38.630"
"IXB2ULIHR2UCFGH","3","         10.738"
"IXB2ULIHR2UCFGH","4","         14.044"
"IXB2ULIHR2UCFGH","5","         39.812"
"IXB2ULIHR2UCFGH","6","         25.223"
"IXB2ULIHR2UCFGH","7","         35.044"
"IXB2ULIHR2UCFGH","8","         46.001"
"IXB2ULIHR2UCFGH","9","         46.953"
"IXB2ULIHR2UCFGH","10","         48.895"
"IXB2ULIHR2UCFGH","11","         47.247"
"IXB2ULIHR2UCFGH","12","         46.071"
"IXB2ULIHR2UCFGH","13","         53.245"
"IXB2ULIHR2UCFGH","14","         52.454"
"IXB2ULIHR2UCFGH","15","         47.510"
"IXB2ULIHR2UCFGH","16","         51.461"
"IXB2ULIHR2UCFGH","17","         46.860"
"IXB2ULIHR2UCFGH","18","         47.962"
"IXB2ULIHR2UCFGH","19","         38.842"
"IXB2ULIHR2UCFGH","20","         43.296"
"IXB2ULIHR2UCFGH","21","         50.370"
"IXB2ULIHR2UCFGH","22","         46.839"
"IXB2ULIHR2UCFGH","23","         34.521"
"IXB2ULIHR2UCFGH","24","         34.149"
"IXB2ULZ5W3A6385","1","          0.000"
"IXB2ULZ5W3A6385","2","          0.000"
"IXB2ULZ5W3A6385","3","          0.000"
"IXB2ULZ5W3A6385","4","          0.000"
"IXB2ULZ5W3A6385","5","          0.000"
"IXB2ULZ5W3A6385","6","          0.000"
"IXB2ULZ5W3A6385","7","          0.000"
"IXB2ULZ5W3A6385","8","          0.000"
"IXB2ULZ5W3A6385","9","          0.000"
"IXB2ULZ5W3A6385","10","          0.000"
"IXB2ULZ5W3A6385","11","          0.000"
"IXB2ULZ5W3A6385","12","          0.000"
"IXB2ULZ5W3A6385","13","          0.000"
"IXB2ULZ5W3A6385","14","          0.000"
"IXB2ULZ5W3A6385","15","          0.000"
"IXB2ULZ5W3A6385","16","          0.000"
"IXB2ULZ5W3A6385","17","          0.000"
"IXB2ULZ5W3A6385","18","          0.000"
"IXB2ULZ5W3A6385","19","          0.000"
"IXB2ULZ5W3A6385","20","          0.000"
"IXB2ULZ5W3A6385","21","          0.000"
"IXB2ULZ5W3A6385","22","          0.000"
"IXB2ULZ5W3A6385","23","          0.000"
"IXB2ULZ5W3A6385","24","          0.000"
"IXB2UM7WD5B7MCG","1","          4.094"
"IXB2UM7WD5B7MCG","2","          4.807"
"IXB2UM7WD5B7MCG","3","          4.626"
"IXB2UM7WD5B7MCG","4","          4.154"
"IXB2UM7WD5B7MCG","5","          4.295"
"IXB2UM7WD5B7MCG","6","          4.260"
"IXB2UM7WD5B7MCG","7","          3.945"
"IXB2UM7WD5B7MCG","8","          4.375"
"IXB2UM7WD5B7MCG","9","          4.455"
"IXB2UM7WD5B7MCG","10","          4.359"
"IXB2UM7WD5B7MCG","11","          4.034"
"IXB2UM7WD5B7MCG","12","          4.587"
"IXB2UM7WD5B7MCG","13","          4.428"
"IXB2UM7WD5B7MCG","14","          3.663"
"IXB2UM7WD5B7MCG","15","          4.064"
"IXB2UM7WD5B7MCG","16","          4.313"
"IXB2UM7WD5B7MCG","17","          4.969"
"IXB2UM7WD5B7MCG","18","          5.116"
"IXB2UM7WD5B7MCG","19","          4.759"
"IXB2UM7WD5B7MCG","20","          4.778"
"IXB2UM7WD5B7MCG","21","          4.772"
"IXB2UM7WD5B7MCG","22","          4.640"
"IXB2UM7WD5B7MCG","23","          4.994"
"IXB2UM7WD5B7MCG","24","          5.408"
"IXB2UMQNQJM4SCZ","1","        142.152"
"IXB2UMQNQJM4SCZ","2","        142.088"
"IXB2UMQNQJM4SCZ","3","        142.120"
"IXB2UMQNQJM4SCZ","4","        142.091"
"IXB2UMQNQJM4SCZ","5","        142.092"
"IXB2UMQNQJM4SCZ","6","        142.076"
"IXB2UMQNQJM4SCZ","7","        142.099"
"IXB2UMQNQJM4SCZ","8","        142.015"
"IXB2UMQNQJM4SCZ","9","        141.652"
"IXB2UMQNQJM4SCZ","10","        140.469"
"IXB2UMQNQJM4SCZ","11","        139.088"
"IXB2UMQNQJM4SCZ","12","        137.890"
"IXB2UMQNQJM4SCZ","13","        137.536"
"IXB2UMQNQJM4SCZ","14","        137.301"
"IXB2UMQNQJM4SCZ","15","        137.042"
"IXB2UMQNQJM4SCZ","16","        137.389"
"IXB2UMQNQJM4SCZ","17","        137.508"
"IXB2UMQNQJM4SCZ","18","        137.848"
"IXB2UMQNQJM4SCZ","19","        137.454"
"IXB2UMQNQJM4SCZ","20","        138.566"
"IXB2UMQNQJM4SCZ","21","        138.481"
"IXB2UMQNQJM4SCZ","22","        138.569"
"IXB2UMQNQJM4SCZ","23","        138.687"
"IXB2UMQNQJM4SCZ","24","        138.733"
"IXB2UMSWFE84ZZB","1","          0.000"
"IXB2UMSWFE84ZZB","2","          0.000"
"IXB2UMSWFE84ZZB","3","          0.000"
"IXB2UMSWFE84ZZB","4","          0.000"
"IXB2UMSWFE84ZZB","5","          0.000"
"IXB2UMSWFE84ZZB","6","          0.000"
"IXB2UMSWFE84ZZB","7","          0.000"
"IXB2UMSWFE84ZZB","8","          0.000"
"IXB2UMSWFE84ZZB","9","          0.000"
"IXB2UMSWFE84ZZB","10","          0.000"
"IXB2UMSWFE84ZZB","11","          0.000"
"IXB2UMSWFE84ZZB","12","          0.000"
"IXB2UMSWFE84ZZB","13","          0.000"
"IXB2UMSWFE84ZZB","14","          0.000"
"IXB2UMSWFE84ZZB","15","          0.000"
"IXB2UMSWFE84ZZB","16","          0.000"
"IXB2UMSWFE84ZZB","17","          0.000"
"IXB2UMSWFE84ZZB","18","          0.000"
"IXB2UMSWFE84ZZB","19","          0.000"
"IXB2UMSWFE84ZZB","20","          0.000"
"IXB2UMSWFE84ZZB","21","          0.000"
"IXB2UMSWFE84ZZB","22","          0.000"
"IXB2UMSWFE84ZZB","23","          0.000"
"IXB2UMSWFE84ZZB","24","          0.000"
"IXB2UMU8ZR4MP82","1","          0.000"
"IXB2UMU8ZR4MP82","2","          0.000"
"IXB2UMU8ZR4MP82","3","          0.000"
"IXB2UMU8ZR4MP82","4","          0.000"
"IXB2UMU8ZR4MP82","5","          0.000"
"IXB2UMU8ZR4MP82","6","          0.000"
"IXB2UMU8ZR4MP82","7","          0.000"
"IXB2UMU8ZR4MP82","8","          0.000"
"IXB2UMU8ZR4MP82","9","          0.000"
"IXB2UMU8ZR4MP82","10","          0.000"
"IXB2UMU8ZR4MP82","11","          0.000"
"IXB2UMU8ZR4MP82","12","          0.000"
"IXB2UMU8ZR4MP82","13","          0.000"
"IXB2UMU8ZR4MP82","14","          0.000"
"IXB2UMU8ZR4MP82","15","          0.000"
"IXB2UMU8ZR4MP82","16","          0.000"
"IXB2UMU8ZR4MP82","17","          0.000"
"IXB2UMU8ZR4MP82","18","          0.000"
"IXB2UMU8ZR4MP82","19","          0.000"
"IXB2UMU8ZR4MP82","20","          0.000"
"IXB2UMU8ZR4MP82","21","          0.000"
"IXB2UMU8ZR4MP82","22","          0.000"
"IXB2UMU8ZR4MP82","23","          0.000"
"IXB2UMU8ZR4MP82","24","          0.000"
"IXB2UMY1TFKZLPB","1","          0.000"
"IXB2UMY1TFKZLPB","2","          0.000"
"IXB2UMY1TFKZLPB","3","          0.000"
"IXB2UMY1TFKZLPB","4","          0.000"
"IXB2UMY1TFKZLPB","5","          0.000"
"IXB2UMY1TFKZLPB","6","          0.000"
"IXB2UMY1TFKZLPB","7","          0.000"
"IXB2UMY1TFKZLPB","8","          0.000"
"IXB2UMY1TFKZLPB","9","          0.000"
"IXB2UMY1TFKZLPB","10","          0.000"
"IXB2UMY1TFKZLPB","11","          0.000"
"IXB2UMY1TFKZLPB","12","          0.000"
"IXB2UMY1TFKZLPB","13","          0.000"
"IXB2UMY1TFKZLPB","14","          0.000"
"IXB2UMY1TFKZLPB","15","          0.000"
"IXB2UMY1TFKZLPB","16","          0.000"
"IXB2UMY1TFKZLPB","17","          0.000"
"IXB2UMY1TFKZLPB","18","          0.000"
"IXB2UMY1TFKZLPB","19","          0.000"
"IXB2UMY1TFKZLPB","20","          0.000"
"IXB2UMY1TFKZLPB","21","          0.000"
"IXB2UMY1TFKZLPB","22","          0.000"
"IXB2UMY1TFKZLPB","23","          0.000"
"IXB2UMY1TFKZLPB","24","          0.000"
"IXB2UN5BC2866CF","1","          0.000"
"IXB2UN5BC2866CF","2","          0.000"
"IXB2UN5BC2866CF","3","          0.000"
"IXB2UN5BC2866CF","4","          0.000"
"IXB2UN5BC2866CF","5","          0.000"
"IXB2UN5BC2866CF","6","          0.000"
"IXB2UN5BC2866CF","7","          0.110"
"IXB2UN5BC2866CF","8","          0.824"
"IXB2UN5BC2866CF","9","          1.834"
"IXB2UN5BC2866CF","10","          4.491"
"IXB2UN5BC2866CF","11","          5.881"
"IXB2UN5BC2866CF","12","          6.786"
"IXB2UN5BC2866CF","13","          7.003"
"IXB2UN5BC2866CF","14","          6.261"
"IXB2UN5BC2866CF","15","          5.648"
"IXB2UN5BC2866CF","16","          0.391"
"IXB2UN5BC2866CF","17","          0.599"
"IXB2UN5BC2866CF","18","          0.840"
"IXB2UN5BC2866CF","19","          0.377"
"IXB2UN5BC2866CF","20","          0.124"
"IXB2UN5BC2866CF","21","          0.000"
"IXB2UN5BC2866CF","22","          0.000"
"IXB2UN5BC2866CF","23","          0.000"
"IXB2UN5BC2866CF","24","          0.000"
"IXB2UN6ZXKIC7YU","1","          0.000"
"IXB2UN6ZXKIC7YU","2","          0.000"
"IXB2UN6ZXKIC7YU","3","          0.000"
"IXB2UN6ZXKIC7YU","4","          0.000"
"IXB2UN6ZXKIC7YU","5","          0.000"
"IXB2UN6ZXKIC7YU","6","          0.000"
"IXB2UN6ZXKIC7YU","7","          0.000"
"IXB2UN6ZXKIC7YU","8","          0.000"
"IXB2UN6ZXKIC7YU","9","          0.000"
"IXB2UN6ZXKIC7YU","10","          0.000"
"IXB2UN6ZXKIC7YU","11","          0.000"
"IXB2UN6ZXKIC7YU","12","          0.000"
"IXB2UN6ZXKIC7YU","13","          0.000"
"IXB2UN6ZXKIC7YU","14","          0.000"
"IXB2UN6ZXKIC7YU","15","          0.000"
"IXB2UN6ZXKIC7YU","16","          0.000"
"IXB2UN6ZXKIC7YU","17","          0.000"
"IXB2UN6ZXKIC7YU","18","          0.000"
"IXB2UN6ZXKIC7YU","19","          0.000"
"IXB2UN6ZXKIC7YU","20","          0.000"
"IXB2UN6ZXKIC7YU","21","          0.000"
"IXB2UN6ZXKIC7YU","22","          0.000"
"IXB2UN6ZXKIC7YU","23","          0.000"
"IXB2UN6ZXKIC7YU","24","          0.000"
"IXB2UNMGPWKF40L","1","         34.749"
"IXB2UNMGPWKF40L","2","         35.747"
"IXB2UNMGPWKF40L","3","         45.702"
"IXB2UNMGPWKF40L","4","         39.499"
"IXB2UNMGPWKF40L","5","         30.078"
"IXB2UNMGPWKF40L","6","         29.439"
"IXB2UNMGPWKF40L","7","         32.584"
"IXB2UNMGPWKF40L","8","         37.047"
"IXB2UNMGPWKF40L","9","         48.206"
"IXB2UNMGPWKF40L","10","         58.428"
"IXB2UNMGPWKF40L","11","         61.998"
"IXB2UNMGPWKF40L","12","         59.406"
"IXB2UNMGPWKF40L","13","         56.847"
"IXB2UNMGPWKF40L","14","         53.813"
"IXB2UNMGPWKF40L","15","         53.983"
"IXB2UNMGPWKF40L","16","         54.910"
"IXB2UNMGPWKF40L","17","         46.102"
"IXB2UNMGPWKF40L","18","         46.980"
"IXB2UNMGPWKF40L","19","         38.085"
"IXB2UNMGPWKF40L","20","         38.334"
"IXB2UNMGPWKF40L","21","         36.230"
"IXB2UNMGPWKF40L","22","         31.878"
